Year,LoanCharacteristicsID,Bank,FIPSStateNumericCode,FIPSCountyCode,CoreBasedStatisticalAreaCode,CensusTractMinorityRatioPercent,CensusTractMedFamIncomeAmount,LocalAreaMedianIncomeAmount,HUDMedianIncomeAmount,TotalMonthlyIncomeAmount,LTVRatioPercent,NoteRatePercent,NoteAmount,HousingExpenseRatioPercent,TotalDebtExpenseRatioPercent,Borrower1CreditScoreValue,Borrower2CreditScoreValue,PMICoveragePercent,LoanPurposeType,ProductCategoryName,MortgageType,ScheduledTotalPaymentCount,LoanAmortizationMaxTermMonths,MortgageLoanSellerInstType,PropertyUsageType,PropertyUnitCount,PropertyType,BorrowerCount,BorrowerFirstTimeHomebuyer,Borrower1AgeAtApplicationYears,Borrower2AgeAtApplicationYears,Borrower1SexType,Borrower2SexType,Borrower1Race1Type,Borrower2Race1Type,EmploymentBorrowerSelfEmployed,min_credit_score,avg_age
2024,2823537,Dallas,48,027,28660,23.983,82599,75208,75800,3075,64,6.5,125489,30.19,43.73,4,NA,0,2,01,0,360,360,01,1,1,PT01,1,0,62,NA,2,NA,5,8,0,4,62
2024,2823538,Dallas,48,145,47380,38.531,52500,77527,83100,13175,78,7,220000,14.79,40.84,4,3,0,6,01,0,360,360,01,1,1,PT01,2,0,41,45,2,1,5,5,0,3,43
2024,2823539,Dallas,48,201,26420,97.824,55156,92750,95200,5630,95,6.5,199500,30.65,32.89,5,5,30,1,01,0,360,360,01,1,1,PT01,2,1,31,33,2,1,5,5,1,5,32
2024,2823540,Dallas,48,081,99999,21.911,60300,71129,75000,8851,95,7,149150,15.72,31.21,4,4,30,1,01,0,360,360,01,1,1,PT01,2,0,31,29,1,2,5,5,0,4,30
2024,2823541,Dallas,48,245,13140,22.307,92569,78770,79700,15950,95,6.875,284050,16.9,24.29,4,4,30,1,01,0,360,360,01,1,1,PT01,2,0,25,24,1,2,5,5,0,4,24.5
2024,2823542,Dallas,48,453,12420,28.93,170763,115204,126000,20587,95,6.625,711550,31.09,47.32,4,5,30,1,01,0,360,360,01,1,1,PT07,2,0,35,31,1,2,2,2,1,4,33
2024,2823543,Dallas,48,439,19100,24.718,147420,99957,107300,23334,80,7.125,637200,25.23,35.83,5,4,0,1,01,0,360,360,01,1,1,PT07,2,0,58,36,2,2,5,5,0,4,47
2024,2823544,Dallas,48,453,12420,46.497,113977,115204,126000,28304,75,7.375,396750,12.16,47.21,4,3,0,1,01,0,360,360,01,1,1,PT01,2,1,30,59,2,1,5,5,1,3,44.5
2024,2823545,Dallas,48,439,19100,42.001,72742,99957,107300,5497,51,6.625,238800,41.22,44.25,5,5,0,2,01,0,360,360,01,1,1,PT01,2,0,77,66,1,2,5,5,0,5,71.5
2024,2823546,Dallas,48,113,19100,70.322,86444,99957,107300,16409,90,7.125,765000,44.72,49.86,4,NA,25,1,01,0,360,360,01,1,1,PT01,1,1,25,NA,2,NA,5,8,0,4,25
2024,2823547,Dallas,48,339,26420,35.813,99700,92750,95200,34560,90,6.625,567000,14.85,32.8,5,5,25,1,01,0,360,360,01,1,1,PT07,2,0,46,55,2,1,5,5,0,5,50.5
2024,2823549,Dallas,05,119,30780,23.62,182227,81609,86400,23407,95,6.875,592800,18.51,35.88,5,4,30,1,01,0,360,360,01,1,1,PT01,2,0,46,45,2,1,5,5,0,4,45.5
2024,2823550,Dallas,05,063,12900,13.988,72061,62620,66500,5616,49,6.5,69500,11.58,40.8,4,NA,0,2,01,0,240,240,01,1,1,PT12,1,0,29,NA,2,NA,5,8,1,4,29
2024,2823551,Dallas,05,051,26300,16.865,114808,68326,70900,35847,95,7,314450,7.81,49.13,3,NA,30,1,01,0,360,360,01,1,1,PT07,1,0,61,NA,1,NA,5,8,0,3,61
2024,2823552,Dallas,05,059,31680,18.646,77554,63503,67400,3610,94,6.5,200000,43.52,45.68,4,NA,30,1,01,0,360,360,01,1,1,PT01,1,0,21,NA,1,NA,5,8,0,4,21
2024,2823553,Dallas,08,059,19740,40.496,120379,119980,130400,5338,35,7.5,233000,42.73,49.81,5,5,0,6,01,0,360,360,01,1,1,PT01,2,0,65,74,2,1,5,5,0,5,69.5
2024,2823554,Dallas,48,453,12420,36.101,109514,115204,126000,20427,90,6.625,720000,28.82,49.58,4,5,25,1,01,0,360,360,01,1,1,PT01,2,0,45,44,1,2,5,5,1,4,44.5
2024,2823555,Dallas,48,113,19100,62.811,81484,99957,107300,5835,95,6.75,185250,27.12,40.25,5,4,30,1,01,0,360,360,01,1,1,PT01,2,0,57,55,1,2,5,5,0,4,56
2024,2823556,Dallas,48,439,19100,37.997,108393,99957,107300,22218,80,7,313600,12.66,38.46,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,38,61,2,2,5,5,0,5,49.5
2024,2823557,Dallas,48,085,19100,21.714,203542,99957,107300,36742,80,7.375,530151,15.2,45.42,5,NA,0,1,01,0,360,360,01,2,1,PT07,1,0,64,NA,1,NA,5,8,1,5,64
2024,2823558,Dallas,48,121,19100,36.872,104073,99957,107300,5833,61,6.875,200000,38.82,39.42,5,NA,0,1,01,0,360,360,01,1,1,PT01,1,1,25,NA,1,NA,5,8,0,5,25
2024,2823559,Dallas,48,085,19100,53.886,128167,99957,107300,16300,80,7.125,604800,31.12,33.07,5,5,0,1,01,0,360,360,01,1,1,PT07,2,0,56,57,2,1,5,5,0,5,56.5
2024,2823560,Dallas,48,453,12420,42.029,120720,115204,126000,11500,95,7,480700,36.31,47.11,4,3,30,1,01,0,360,360,01,1,1,PT01,2,1,35,33,1,2,NA,NA,0,3,34
2024,2823561,Dallas,48,209,12420,24.778,197017,115204,126000,29026,90,6.875,688500,20.45,25.87,5,4,25,1,01,0,360,360,01,1,1,PT01,2,1,37,30,1,2,5,5,0,4,33.5
2024,2823562,Dallas,05,007,22220,31.733,86047,88653,94400,5806,68,6.875,208500,27.91,38.81,5,NA,0,1,01,0,360,360,01,1,1,PT07,1,0,73,NA,2,NA,NA,8,0,5,73
2024,2823563,Dallas,05,007,22220,27.541,96466,88653,94400,10185,26,6.375,75000,0,38.56,5,5,0,1,01,0,360,360,01,2,1,PT07,2,0,64,66,2,1,5,5,0,5,65
2024,2823564,Dallas,05,143,22220,62.35,99375,88653,94400,10605,75,7,337500,25.17,37.96,4,NA,0,6,01,0,360,360,01,1,1,PT07,1,0,50,NA,1,NA,5,8,0,4,50
2024,2823565,Dallas,29,213,14700,21.926,44250,66114,70600,4674,70,7.25,108500,2.14,49,5,NA,0,1,01,0,360,360,01,2,1,PT06,1,0,41,NA,2,NA,5,8,1,5,41
2024,2823566,Dallas,29,213,14700,17.196,97546,66114,70600,24891,80,7.25,143920,5.5,18.74,5,5,0,1,01,0,360,360,01,2,1,PT06,3,0,49,48,1,2,5,5,0,5,48.5
2024,2823567,Dallas,05,007,22220,46.243,72012,88653,94400,15416,63,6.875,260000,14.15,14.41,3,4,0,1,01,0,360,360,01,1,1,PT01,2,0,59,46,1,2,NA,5,0,3,52.5
2024,2823568,Dallas,05,007,22220,36.385,78590,88653,94400,15093,78,6.75,450490,22.65,25.99,4,5,0,1,01,0,360,360,01,1,1,PT07,2,1,24,24,1,2,5,5,0,4,24
2024,2823569,Dallas,05,067,99999,8.819,68516,61088,65200,19500,78,8.125,185000,8.22,20.37,4,4,0,6,01,0,360,360,01,1,1,PT01,2,0,46,46,1,2,5,5,0,4,46
2024,2823570,Dallas,21,173,34460,9.344,71026,67925,72100,24555,80,8.125,468000,9.58,32.51,4,5,0,1,01,0,360,360,01,2,1,PT07,2,0,49,59,2,1,5,3,1,4,54
2024,2823571,Dallas,45,051,34820,31.622,56458,75945,82900,11042,75,7.625,195000,12.25,32.53,5,5,0,1,01,0,360,360,01,2,1,PT07,2,0,58,51,1,2,5,5,0,5,54.5
2024,2823572,Dallas,47,157,32820,40.355,147278,78701,84000,23625,75,7.625,232500,13.41,30.96,5,5,0,1,01,0,360,360,01,2,1,PT01,2,0,49,48,1,2,3,3,0,5,48.5
2024,2823573,Dallas,48,373,99999,16.116,69914,71129,75000,7083,90,6.875,81000,15.55,36.74,5,NA,25,1,01,0,360,360,01,2,1,PT01,1,0,67,NA,2,NA,5,8,0,5,67
2024,2823574,Dallas,48,121,19100,8.217,85298,99957,107300,51588,80,7,524000,1.55,18.48,5,5,0,1,01,0,360,360,01,2,1,PT07,2,0,73,73,1,2,5,5,1,5,73
2024,2823575,Dallas,48,139,19100,0,0,0,107300,10228,80,6,480056,32.09,32.69,3,3,0,1,01,0,360,360,01,1,1,PT01,2,0,36,36,1,2,5,5,0,3,36
2024,2823576,Dallas,48,251,19100,37.812,78462,99957,107300,24915,90,7.99,382650,6.77,32.81,4,4,25,1,01,0,360,360,01,2,1,PT07,2,0,56,60,2,1,1,5,1,4,58
2024,2823577,Dallas,19,163,19340,36.942,78750,87874,89500,8588,80,7.99,350000,39.3,49.88,4,NA,0,6,01,0,360,360,01,1,1,PT01,1,0,43,NA,1,NA,5,8,0,4,43
2024,2823578,Dallas,51,059,47900,53.006,168362,144539,152900,10895,95,6.875,451250,35.3,49.84,4,5,30,1,01,0,360,360,01,1,1,PT07,2,0,29,24,1,1,NA,NA,1,4,26.5
2024,2823579,Dallas,24,033,47900,95.273,142975,144539,152900,14683,74,6.99,506250,28.18,49.46,4,4,0,6,01,0,360,360,01,1,1,PT01,2,0,66,66,1,2,3,3,0,4,66
2024,2823580,Dallas,17,031,16980,28.687,208854,106055,109800,22516,90,7.875,596250,24.6,42.69,4,5,25,1,01,0,360,360,01,1,1,PT06,2,0,29,29,1,2,5,5,0,4,29
2024,2840447,Dallas,55,089,33340,18.714,162411,97232,102100,15514,90,6.875,371700,18.28,24.56,4,NA,25,1,01,0,360,360,01,1,1,PT01,1,0,32,NA,2,NA,5,8,0,4,32
2024,2840448,Dallas,48,381,11100,40.233,103841,82962,87600,10119,80,6.625,250000,22.71,44.06,4,NA,0,2,01,0,360,360,01,1,1,PT01,1,0,50,NA,2,NA,2,8,1,4,50
2024,2840449,Dallas,48,303,31180,61.888,80039,80497,85800,14771,95,6.375,163733,23.02,28.9,5,5,30,1,01,0,360,360,01,1,1,PT01,4,1,20,18,1,1,5,5,0,5,19
2024,2840450,Dallas,48,303,31180,48.985,54866,80497,85800,47603,90,7,171900,13.48,15.89,3,5,25,1,01,0,360,360,01,1,1,PT01,2,1,19,59,1,1,5,5,1,3,39
2024,2840451,Dallas,48,303,31180,29.031,88716,80497,85800,16163,95,6.625,551000,28.17,39.31,5,4,30,1,01,0,360,360,01,1,1,PT07,2,0,33,34,2,NA,NA,NA,0,4,33.5
