Year,LoanCharacteristicsID,Bank,FIPSStateNumericCode,FIPSCountyCode,CoreBasedStatisticalAreaCode,CensusTractIdentifier,CensusTractMinorityRatioPercent,CensusTractMedFamIncomeAmount,LocalAreaMedianIncomeAmount,TotalMonthlyIncomeAmount,HUDMedianIncomeAmount,LoanAcquisitionActualUPBAmt,LTVRatioPercent,NoteDate,LoanAcquisitionDate,LoanPurposeType,ProductCategoryName,MortgageType,ScheduledTotalPaymentCount,LoanAmortizationMaxTermMonths,MortgageLoanSellerInstType,BorrowerCount,BorrowerFirstTimeHomebuyer,Borrower1Race1Type,Borrower2Race1Type,Borrower1SexType,Borrower2SexType,Borrower1AgeAtApplicationYears,Borrower2AgeAtApplicationYears,PropertyUsageType,PropertyUnitCount,NoteRatePercent,NoteAmount,HousingExpenseRatioPercent,TotalDebtExpenseRatioPercent,Borrower1CreditScoreValue,Borrower2CreditScoreValue,PMICoveragePercent,EmploymentBorrowerSelfEmployed,PropertyType,IndexSourceType,MarginRatePercent,PrepaymentPenaltyExpirationDate,Borrower1EthnicityType,Borrower1Race2Type,Borrower1Race3Type,Borrower1Race4Type,Borrower1Race5Type,Borrower2EthnicityType,Borrower2Race2Type,Borrower2Race3Type,Borrower2Race4Type,Borrower2Race5Type,HOEPALoanStatusType,LienPriorityType
2024,2838317,Chicago,47,037,34980,0156.20,68.253,61528,96905,1584,104700,60000,27,2024,2024,1,01,0,360,360,01,1,0,6,8,3,4,75,998,1,1,5.75,60000,42.93,45.46,3,9,0,0,PT06,99,9999,9999-12-31,3,7,7,7,7,5,8,8,8,8,2,1
2024,2838318,Chicago,55,117,43100,0113.02,7.374,107344,87694,2972,86800,69000,30,2024,2024,6,01,0,360,360,01,1,0,5,8,1,4,62,998,1,1,6,69000,23.12,25.07,4,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2838319,Chicago,55,117,43100,0103.00,4.156,104405,87694,17734,86800,143000,24,2024,2024,2,01,0,180,180,01,2,0,5,5,1,2,43,39,1,1,5.625,143000,10.57,12.88,5,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838320,Chicago,55,061,24580,9604.02,7.873,104773,93298,16770,96900,605000,72,2024,2024,1,01,0,360,360,01,2,0,5,5,2,1,31,38,1,1,6.75,605000,28.64,42.65,5,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838321,Chicago,55,009,24580,0018.02,19.647,101573,93298,7295,96900,196900,44,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,38,38,1,1,6.75,196900,26.05,31.05,5,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838322,Chicago,55,009,24580,0101.00,9.484,112194,93298,6139,96900,254900,93,2024,2024,1,01,0,360,360,01,1,1,5,8,1,4,38,998,1,1,6.5,254900,33.66,40.52,4,9,30,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2838323,Chicago,55,083,24580,1005.00,5.693,64167,93298,7430,96900,87000,28,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,58,64,1,1,6,87000,12.35,46.87,3,4,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838324,Chicago,55,139,36780,0026.01,19.347,79519,90900,10699,99100,296000,80,2024,2024,1,01,0,360,360,01,2,1,5,5,1,2,24,25,1,1,6.625,296000,23.87,35.95,5,4,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838325,Chicago,55,087,11540,0109.00,17.589,99931,100144,6466,104000,222400,80,2024,2024,1,01,0,240,240,01,2,0,5,5,1,2,33,32,1,1,6.125,222400,30.01,42.33,5,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838326,Chicago,55,139,36780,0008.00,17.023,69258,90900,7725,99100,152000,95,2024,2024,1,01,0,360,360,01,2,1,3,5,1,2,26,25,1,1,6.625,152000,16.99,40.9,4,4,30,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838327,Chicago,55,087,11540,0125.04,11.309,115781,100144,12168,104000,330000,75,2024,2024,1,01,0,360,360,01,2,1,5,5,1,2,29,26,1,1,6,330000,20.98,24.9,5,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838328,Chicago,55,029,99999,1010.00,6.342,101023,86950,14836,92300,185000,79,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,39,35,2,1,6.5,185000,8.62,18.99,5,5,0,1,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838329,Chicago,55,061,24580,9604.01,7.701,88981,93298,7197,96900,113000,38,2024,2024,6,01,0,180,180,01,2,0,5,5,1,2,59,62,1,1,5.875,113000,18,19.71,5,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838330,Chicago,17,001,39500,0010.01,11.094,82500,83595,3866,88800,132000,80,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,37,998,1,1,6.75,132000,27.97,34.64,4,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2838331,Chicago,17,001,39500,0001.00,8.893,79759,83595,4440,88800,55000,26,2024,2024,6,01,0,180,180,01,1,0,5,8,1,4,40,998,1,1,6.375,55000,19.25,19.54,4,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2838332,Chicago,17,001,39500,0106.00,7.6,90403,83595,5847,88800,204250,87,2024,2024,2,01,0,360,360,01,1,0,5,8,1,4,51,998,1,1,6.375,204250,28.4,39.94,5,9,25,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2838333,Chicago,17,001,39500,0006.00,11.058,84120,83595,4413,88800,127500,68,2024,2024,1,01,0,360,360,01,1,1,5,8,1,4,24,998,1,1,6.25,127500,25.19,26.09,5,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2838334,Chicago,55,105,27500,0031.01,7.107,83158,84424,16690,85700,500000,80,2024,2024,1,01,0,360,360,01,2,1,5,5,1,2,37,36,1,1,6.625,500000,23.94,38.25,4,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838335,Chicago,55,055,48020,1013.00,13.562,110181,95883,4393,100400,130000,33,2024,2024,2,01,0,360,360,01,2,0,5,5,1,2,72,68,1,1,5.825,130000,29.54,42.81,5,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838336,Chicago,17,113,14010,0001.07,23.887,109245,105528,11325,109400,148000,80,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,48,47,2,1,6.5,148000,14.59,39.41,5,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838337,Chicago,17,091,28100,0102.04,13.191,114306,83359,20143,102400,308000,70,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,55,54,1,1,6.875,308000,14.68,22.16,5,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838338,Chicago,17,091,28100,0126.00,12.533,99167,83359,6112,102400,280000,72,2024,2024,2,01,0,360,360,01,1,0,5,8,2,4,39,998,1,1,6.875,280000,42.39,47.59,4,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2838339,Chicago,55,105,27500,0029.01,10.579,110099,84424,12473,85700,436000,80,2024,2024,2,01,0,360,360,01,2,0,5,5,1,2,48,42,1,1,7.625,436000,30.65,38.98,4,3,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838340,Chicago,19,155,36540,0216.02,5.342,112645,102337,15680,109700,509600,80,2024,2024,2,01,0,360,360,01,2,0,5,5,1,2,58,62,1,1,7,509600,25.39,31.98,5,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838341,Chicago,29,055,99999,4503.01,8.981,81071,66197,30071,70700,180400,80,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,38,38,2,1,6.5,180400,12.91,25.46,5,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838342,Chicago,17,167,44100,0032.02,16.587,120227,96463,4056,105600,71300,37,2024,2024,1,01,0,360,360,01,1,0,5,8,2,4,60,998,1,1,6.25,71300,22.27,25.43,5,9,0,0,PT01,99,9999,9999-12-31,3,7,7,7,7,5,8,8,8,8,2,1
2024,2838343,Chicago,17,167,44100,0032.03,10.834,134611,96463,32959,105600,394900,80,2024,2024,1,01,0,360,360,01,2,0,5,5,2,1,28,28,1,1,6.625,394900,10.79,17.77,5,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838344,Chicago,17,167,44100,0036.03,14.737,146439,96463,9126,105600,236250,76,2024,2024,6,01,0,360,360,01,1,0,5,8,2,4,45,998,1,1,6.875,236250,25.56,30.62,4,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2838345,Chicago,29,059,44180,4802.00,9.612,48081,75885,5703,80500,96262,43,2024,2024,1,01,3,360,360,01,2,1,5,5,2,1,52,56,1,1,6.5,96262,14.75,39.64,3,2,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838346,Chicago,29,079,99999,9603.00,9.537,61134,66114,6923,70600,90000,57,2024,2024,6,01,0,180,180,01,1,0,5,8,2,4,42,998,1,1,6.875,90000,14.46,21.25,4,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2838347,Chicago,17,099,36837,9620.00,40.746,82933,83830,4758,83400,137464,99,2024,2024,1,01,1,360,360,01,1,1,5,8,1,4,31,998,1,1,6.125,137464,26.51,36.74,2,9,0,0,PT01,99,9999,9999-12-31,1,7,7,7,7,5,8,8,8,8,2,1
2024,2838348,Chicago,17,113,14010,0051.02,9.045,119000,105528,7136,109400,144000,80,2024,2024,6,01,0,360,360,01,2,0,5,5,1,2,43,36,1,1,6.125,144000,16.01,38,4,4,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838349,Chicago,17,119,41180,4017.21,9.472,72434,97901,12088,103200,234000,100,2024,2024,1,01,2,360,360,01,1,1,5,8,1,4,59,998,1,1,6,234000,16.14,20.18,4,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2838350,Chicago,55,087,11540,0105.01,17.285,68396,100144,3540,104000,73000,28,2024,2024,2,01,0,360,360,01,1,0,5,8,2,4,61,998,1,1,6.25,73000,21.62,23.06,5,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2838351,Chicago,55,139,36780,0037.03,8.476,125870,90900,15094,99100,404000,80,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,29,30,1,1,7,404000,21.86,29.44,5,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838352,Chicago,55,043,38420,9604.00,6.849,71382,83145,8250,88300,200000,80,2024,2024,1,01,0,360,360,01,2,0,5,5,1,1,42,33,1,1,6.5,200000,18.77,37.59,5,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838353,Chicago,17,163,41180,5033.34,44.872,101250,97901,3458,103200,160000,89,2024,2024,1,01,0,360,360,01,1,1,5,8,1,4,22,998,1,1,5.75,160000,40.43,43.24,5,9,25,0,PT01,99,9999,9999-12-31,1,7,7,7,7,5,8,8,8,8,2,1
2024,2838354,Chicago,55,081,43890,9505.00,13.822,92244,82833,7289,86600,254353,103,2024,2024,1,01,2,360,360,01,2,1,5,5,1,2,30,33,1,1,6.875,254353,28.47,44.72,3,3,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838355,Chicago,55,045,31540,9603.00,5.515,101283,112276,10734,121200,250000,45,2024,2024,2,01,0,360,360,01,2,0,5,5,1,2,57,56,1,1,6.875,250000,23.04,28.49,3,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838356,Chicago,55,045,31540,9604.00,11.631,84516,112276,8667,121200,232000,80,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,27,28,1,1,6.875,232000,25.22,37.61,5,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838357,Chicago,55,105,27500,0029.02,9.312,102269,84424,15959,85700,311300,76,2024,2024,2,01,0,360,360,01,2,0,5,5,1,2,39,33,1,1,6.875,311300,16.96,33.2,4,4,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838358,Chicago,55,045,31540,9606.00,10.73,82083,112276,23710,121200,239200,80,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,52,998,1,1,6.75,239200,8.14,39.58,5,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2838359,Chicago,55,083,24580,1005.00,5.693,64167,93298,22814,96900,464000,80,2024,2024,2,01,0,360,360,01,2,0,5,5,1,2,29,29,2,1,6.875,464000,9.06,27.89,4,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838360,Chicago,55,071,31820,0005.00,29.074,63625,83400,6737,86600,148000,80,2024,2024,1,01,0,360,360,01,1,1,5,8,1,4,24,998,1,1,6.75,148000,19.77,20.59,4,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2838361,Chicago,55,071,31820,0106.00,9.494,104179,83400,15996,86600,252000,80,2024,2024,2,01,0,360,360,01,2,0,5,5,1,2,54,53,2,1,6.5,252000,9.56,25.47,5,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838362,Chicago,17,195,44580,0012.00,29.828,63750,80546,6109,85500,83000,24,2024,2024,2,01,0,360,360,01,1,0,5,8,1,4,73,998,1,1,5.875,83000,25.19,26.45,5,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2838363,Chicago,55,071,31820,0104.00,7.48,90438,83400,3849,86600,160000,55,2024,2024,1,01,0,360,360,01,1,0,5,8,2,4,54,998,1,1,6.625,160000,35.99,35.99,5,9,0,0,PT06,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2838364,Chicago,55,039,22540,0411.01,12.943,96808,93158,7920,95700,115000,45,2024,2024,2,01,0,180,180,01,1,0,5,8,1,4,26,998,1,1,5.625,115000,17.01,17.52,4,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2838365,Chicago,17,149,99999,9526.00,4.94,87614,79197,11326,81400,299250,95,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,50,44,1,1,6.875,299250,21.34,41.18,5,5,30,1,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838366,Chicago,55,087,11540,0109.00,17.589,99931,100144,7453,104000,152000,95,2024,2024,1,01,0,360,360,01,2,1,5,5,2,2,31,51,1,1,6.25,152000,19.1,31.74,3,5,30,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838367,Chicago,55,009,24580,0214.00,10.79,110383,93298,9929,96900,264000,80,2024,2024,1,01,0,360,360,01,2,1,5,5,2,1,44,46,1,1,6.875,264000,21.48,40.25,5,3,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838368,Chicago,55,087,11540,0126.04,12.524,128125,100144,12135,104000,438500,89,2024,2024,2,01,0,360,360,01,3,0,6,6,1,2,31,64,1,1,6.75,438500,36.5,45.76,5,5,30,0,PT01,99,9999,9999-12-31,1,7,7,7,7,3,7,7,7,7,2,1
2024,2838369,Chicago,55,139,36780,0037.03,8.476,125870,90900,9583,99100,327900,91,2024,2024,1,01,0,360,360,01,1,1,5,8,2,4,41,998,1,1,6.125,327900,26.68,27.1,5,9,30,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2838370,Chicago,55,087,11540,0121.01,7.49,104556,100144,10814,104000,295000,72,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,30,29,1,1,6.375,295000,22.72,28.25,5,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838371,Chicago,55,043,38420,9607.00,5.496,93102,83145,10423,88300,303200,80,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,37,998,1,1,6.875,303200,24.56,42.67,5,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2838372,Chicago,55,043,38420,9601.00,5.729,77450,83145,3661,88300,132000,76,2024,2024,1,01,0,360,360,01,1,1,5,8,2,4,37,998,1,1,6.875,132000,28.96,30.11,5,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2838373,Chicago,55,043,38420,9611.00,4.369,84500,83145,8334,88300,192000,80,2024,2024,1,01,0,360,360,01,2,1,5,5,1,2,28,26,1,1,6.5,192000,19.49,41.23,4,4,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838374,Chicago,17,029,16660,0005.00,12.631,45769,79197,3726,81400,100000,80,2024,2024,1,01,0,360,360,01,1,1,5,8,1,4,39,998,1,1,6.625,100000,22.32,36.95,5,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2838375,Chicago,17,029,16660,0001.00,6.321,71786,79197,29166,81400,396000,90,2024,2024,1,01,0,360,360,01,1,1,5,8,1,4,32,998,1,1,6.5,396000,11.26,31.4,5,9,25,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2838376,Chicago,55,087,11540,0127.00,9.401,88725,100144,11368,104000,348000,80,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,30,29,1,1,6.5,348000,24.71,37.52,5,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838377,Chicago,55,123,29100,9604.00,7.235,72375,83119,12822,88300,305200,80,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,36,36,1,1,6.625,305200,19.26,38.17,5,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838378,Chicago,17,019,16580,0106.01,10.576,120222,95272,13943,106200,190000,73,2024,2024,6,01,0,360,360,01,2,0,5,5,2,1,50,50,1,1,6,190000,12.12,18.27,5,4,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838379,Chicago,55,027,13180,9607.00,14.091,83032,87380,4879,91700,219000,92,2024,2024,1,01,0,360,360,01,1,1,5,8,1,4,29,998,1,1,6.5,219000,35.75,38.89,5,9,30,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2838380,Chicago,17,201,40420,0005.01,42.352,79769,81338,21678,89000,140000,74,2024,2024,6,01,0,180,180,01,2,0,3,3,1,2,63,60,1,1,6.25,140000,8.04,36.08,4,4,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838381,Chicago,55,027,13180,9615.00,6.082,103227,87380,14571,91700,630600,93,2024,2024,2,01,0,360,360,01,2,0,5,5,1,2,42,42,1,1,6.625,630600,33.37,39.08,5,5,30,1,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838382,Chicago,55,039,22540,0413.00,18.659,75956,93158,5808,95700,195000,78,2024,2024,1,01,0,360,360,01,1,1,5,8,1,4,29,998,1,1,6.125,195000,25.56,26.93,5,9,0,0,PT01,99,9999,9999-12-31,1,7,7,7,7,5,8,8,8,8,2,1
2024,2838383,Chicago,55,021,31540,9701.00,8.222,84974,112276,5697,121200,180000,65,2024,2024,6,01,0,240,240,01,1,0,5,8,1,4,33,998,1,1,6.625,180000,32.5,40.13,3,9,0,0,PT01,99,9999,9999-12-31,1,7,7,7,7,5,8,8,8,8,2,1
2024,2838384,Chicago,55,027,13180,9604.00,10.958,95250,87380,6587,91700,210000,75,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,36,998,1,1,6.375,210000,27.54,38.25,5,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2838385,Chicago,55,027,13180,9609.00,19.34,89375,87380,15451,91700,344800,80,2024,2024,6,01,0,360,360,01,2,0,5,6,1,3,37,38,1,1,6.75,344800,19.04,38.31,4,5,0,1,PT01,99,9999,9999-12-31,2,7,7,7,7,3,7,7,7,7,2,1
2024,2838386,Chicago,19,061,20220,0012.01,8.604,94030,94243,8307,106000,198000,91,2024,2024,1,01,0,360,360,01,2,1,5,5,1,2,69,74,1,1,5.875,198000,19.1,22.08,5,5,30,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838387,Chicago,55,139,36780,0018.01,11.678,112245,90900,13417,99100,216100,53,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,44,45,1,1,6,216100,15.51,21.45,5,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838388,Chicago,55,021,31540,9702.00,6.941,89265,112276,11346,121200,389000,78,2024,2024,2,01,0,360,360,01,2,0,5,5,1,2,52,53,1,1,6.375,389000,26.89,29.15,4,4,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838389,Chicago,17,183,19180,0110.00,9.291,69347,79197,4238,81400,61750,95,2024,2024,1,01,0,360,360,01,1,1,5,8,1,4,24,998,1,1,6.5,61750,16.57,28.75,4,9,30,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2838390,Chicago,17,107,30660,9532.00,11.213,64006,80993,10742,86000,115900,95,2024,2024,1,01,0,360,360,01,2,0,5,5,2,1,49,56,1,1,5.75,115900,10.11,14.71,3,3,30,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838391,Chicago,17,201,40420,0003.00,19.017,54155,81338,4854,89000,97000,92,2024,2024,1,01,0,360,360,01,1,1,5,8,2,4,33,998,1,1,6.625,97000,21.31,34.64,4,9,30,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2838392,Chicago,17,009,99999,9705.00,35.584,74722,82813,5250,87900,76007,72,2024,2024,2,01,0,180,180,01,2,0,2,5,1,2,51,50,1,1,5.5,76007,18.28,31.42,4,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838393,Chicago,55,131,33340,4702.04,14.445,141250,97232,16082,102100,372000,80,2024,2024,2,01,0,360,360,01,2,0,5,5,1,2,43,39,1,1,6.95,372000,18.71,23.84,5,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838394,Chicago,55,079,33340,0910.00,17.106,137685,97232,17084,102100,326000,62,2024,2024,2,01,0,360,360,01,2,0,5,5,2,2,38,41,1,1,6.375,326000,15,15.48,5,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838395,Chicago,55,039,22540,0407.00,16.226,92538,93158,12201,95700,250000,65,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,43,41,1,1,6.875,250000,17.18,28.96,5,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838396,Chicago,55,039,22540,0404.00,15.05,87153,93158,7509,95700,205200,95,2024,2024,1,01,0,360,360,01,1,0,5,8,2,4,42,998,1,1,6.875,205200,23.64,40.77,4,9,30,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2838397,Chicago,55,039,22540,0419.01,6.081,107212,93158,10705,95700,270000,74,2024,2024,6,01,0,360,360,01,2,0,1,1,1,2,38,37,1,1,6.375,270000,20.74,43.23,4,5,0,0,PT01,99,9999,9999-12-31,2,5,7,7,7,2,5,7,7,7,2,1
2024,2838398,Chicago,55,133,33340,2017.03,8.454,135417,97232,9475,102100,330000,95,2024,2024,1,01,0,360,360,01,1,1,5,8,2,4,55,998,1,1,6.75,330000,27.05,34.79,5,9,30,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2838399,Chicago,55,133,33340,2021.03,15.171,142727,97232,10519,102100,460000,80,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,31,29,1,1,7,460000,35.11,38.13,5,4,0,1,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838400,Chicago,55,133,33340,2014.03,16.527,82216,97232,10658,102100,299250,95,2024,2024,1,01,0,360,360,01,2,1,5,5,1,2,28,27,1,1,7,299250,22.93,42.13,3,4,30,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838401,Chicago,55,089,33340,6401.02,9.316,96078,97232,30962,102100,607850,93,2024,2024,1,01,0,360,360,01,2,1,5,5,1,2,32,31,1,1,6.875,607850,15.3,20.88,5,4,30,0,PT07,99,9999,9999-12-31,2,7,7,7,7,1,7,7,7,7,2,1
2024,2838402,Chicago,55,079,33340,1402.02,19.722,111405,97232,18945,102100,285000,95,2024,2024,1,01,0,360,360,01,2,1,3,3,1,1,63,64,1,1,7.125,285000,13.56,33.95,4,5,30,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838403,Chicago,55,079,33340,0071.00,33.515,67292,97232,7036,102100,292000,80,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,39,998,1,1,7.125,292000,37.67,46.81,5,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2838404,Chicago,55,067,99999,9601.01,5.331,79286,82833,18974,86600,297600,80,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,37,36,2,1,7.125,297600,23.85,39.35,5,5,0,1,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838405,Chicago,55,059,28450,0030.02,10.577,113209,106055,11968,109800,429000,93,2024,2024,1,01,0,360,360,01,2,1,5,5,2,1,31,31,1,1,7,429000,29.31,38.96,4,5,30,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2838406,Chicago,55,079,33340,0908.00,11.697,160069,97232,9583,102100,341600,80,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,32,998,1,1,6.875,341600,28.22,29.06,5,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2838407,Chicago,55,079,33340,0913.00,11.423,152014,97232,11499,102100,482500,79,2024,2024,1,01,0,360,360,01,2,0,5,6,2,1,44,44,1,1,6.875,482500,34.23,43.65,5,5,0,1,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
